,label,magnitude,method,model,param_var,single_model_auc
2964,Pleural Effusion,0.0,NO_TTA,DenseNet169,0.0,0.9151947463768115
2965,Pleural Other,0.0,NO_TTA,DenseNet169,0.0,0.6965174129353233
2966,Fracture,0.0,NO_TTA,DenseNet169,0.0,
2967,Support Devices,0.0,NO_TTA,DenseNet169,0.0,0.8832990095126017
2968,No Finding,0.0,NO_TTA,DenseNet201,0.0,0.8946678321678322
2969,Enlarged Cardiomediastinum,0.0,NO_TTA,DenseNet201,0.0,0.5304860088365243
2970,Cardiomegaly,0.0,NO_TTA,DenseNet201,0.0,0.8407976827094474
2971,Lung Opacity,0.0,NO_TTA,DenseNet201,0.0,0.8916038210155858
2972,Lung Lesion,0.0,NO_TTA,DenseNet201,0.0,0.31343283582089554
2973,Edema,0.0,NO_TTA,DenseNet201,0.0,0.9206845238095238
2974,Consolidation,0.0,NO_TTA,DenseNet201,0.0,0.8654411764705883
2975,Pneumonia,0.0,NO_TTA,DenseNet201,0.0,0.76159793814433
2976,Atelectasis,0.0,NO_TTA,DenseNet201,0.0,0.7751181102362203
2977,Pneumothorax,0.0,NO_TTA,DenseNet201,0.0,0.8534798534798534
2978,Pleural Effusion,0.0,NO_TTA,DenseNet201,0.0,0.9249320652173914
2979,Pleural Other,0.0,NO_TTA,DenseNet201,0.0,0.9253731343283582
2980,Fracture,0.0,NO_TTA,DenseNet201,0.0,
2981,Support Devices,0.0,NO_TTA,DenseNet201,0.0,0.8949691085613416
2982,No Finding,0.0,NO_TTA,VGG16,0.0,0.9016608391608392
2983,Enlarged Cardiomediastinum,0.0,NO_TTA,VGG16,0.0,0.5555228276877762
2984,Cardiomegaly,0.0,NO_TTA,VGG16,0.0,0.8113859180035651
2985,Lung Opacity,0.0,NO_TTA,VGG16,0.0,0.8792357968828556
2986,Lung Lesion,0.0,NO_TTA,VGG16,0.0,0.2885572139303483
2987,Edema,0.0,NO_TTA,VGG16,0.0,0.9386904761904762
2988,Consolidation,0.0,NO_TTA,VGG16,0.0,0.8777573529411764
2989,Pneumonia,0.0,NO_TTA,VGG16,0.0,0.6617268041237113
2990,Atelectasis,0.0,NO_TTA,VGG16,0.0,0.8100787401574802
2991,Pneumothorax,0.0,NO_TTA,VGG16,0.0,0.7816849816849816
2992,Pleural Effusion,0.0,NO_TTA,VGG16,0.0,0.919044384057971
2993,Pleural Other,0.0,NO_TTA,VGG16,0.0,0.7761194029850746
2994,Fracture,0.0,NO_TTA,VGG16,0.0,
2995,Support Devices,0.0,NO_TTA,VGG16,0.0,0.8919289987251152
2996,No Finding,0.0,NO_TTA,VGG19,0.0,0.9158653846153846
2997,Enlarged Cardiomediastinum,0.0,NO_TTA,VGG19,0.0,0.5989199803632794
2998,Cardiomegaly,0.0,NO_TTA,VGG19,0.0,0.8013591800356505
2999,Lung Opacity,0.0,NO_TTA,VGG19,0.0,0.8898944193061841
3000,Lung Lesion,0.0,NO_TTA,VGG19,0.0,0.13432835820895528
3001,Edema,0.0,NO_TTA,VGG19,0.0,0.9318452380952381
3002,Consolidation,0.0,NO_TTA,VGG19,0.0,0.8806985294117647
3003,Pneumonia,0.0,NO_TTA,VGG19,0.0,0.6282216494845361
3004,Atelectasis,0.0,NO_TTA,VGG19,0.0,0.8049343832020998
3005,Pneumothorax,0.0,NO_TTA,VGG19,0.0,0.76996336996337
3006,Pleural Effusion,0.0,NO_TTA,VGG19,0.0,0.9329710144927537
3007,Pleural Other,0.0,NO_TTA,VGG19,0.0,0.9154228855721394
3008,Fracture,0.0,NO_TTA,VGG19,0.0,
3009,Support Devices,0.0,NO_TTA,VGG19,0.0,0.8866333235265274
3010,No Finding,0.0,NO_TTA,Xception,0.0,0.9005681818181818
3011,Enlarged Cardiomediastinum,0.0,NO_TTA,Xception,0.0,0.5702503681885125
3012,Cardiomegaly,0.0,NO_TTA,Xception,0.0,0.8137254901960784
3013,Lung Opacity,0.0,NO_TTA,Xception,0.0,0.8792357968828557
3014,Lung Lesion,0.0,NO_TTA,Xception,0.0,0.5472636815920398
3015,Edema,0.0,NO_TTA,Xception,0.0,0.9056547619047619
3016,Consolidation,0.0,NO_TTA,Xception,0.0,0.8709558823529412
3017,Pneumonia,0.0,NO_TTA,Xception,0.0,0.7255154639175259
3018,Atelectasis,0.0,NO_TTA,Xception,0.0,0.8053543307086615
3019,Pneumothorax,0.0,NO_TTA,Xception,0.0,0.7860805860805861
3020,Pleural Effusion,0.0,NO_TTA,Xception,0.0,0.9237998188405797
3021,Pleural Other,0.0,NO_TTA,Xception,0.0,0.8955223880597015
3022,Fracture,0.0,NO_TTA,Xception,0.0,
3023,Support Devices,0.0,NO_TTA,Xception,0.0,0.8614298323036188
3024,No Finding,0.0,NO_TTA,InceptionResNetV2,0.0,0.8754370629370629
3025,Enlarged Cardiomediastinum,0.0,NO_TTA,InceptionResNetV2,0.0,0.5660284732449681
3026,Cardiomegaly,0.0,NO_TTA,InceptionResNetV2,0.0,0.8130570409982175
3027,Lung Opacity,0.0,NO_TTA,InceptionResNetV2,0.0,0.8731020613373556
3028,Lung Lesion,0.0,NO_TTA,InceptionResNetV2,0.0,0.12437810945273631
3029,Edema,0.0,NO_TTA,InceptionResNetV2,0.0,0.9279761904761905
3030,Consolidation,0.0,NO_TTA,InceptionResNetV2,0.0,0.883639705882353
3031,Pneumonia,0.0,NO_TTA,InceptionResNetV2,0.0,0.7074742268041236
3032,Atelectasis,0.0,NO_TTA,InceptionResNetV2,0.0,0.7731233595800526
3033,Pneumothorax,0.0,NO_TTA,InceptionResNetV2,0.0,0.8805860805860806
3034,Pleural Effusion,0.0,NO_TTA,InceptionResNetV2,0.0,0.9189311594202899
3035,Pleural Other,0.0,NO_TTA,InceptionResNetV2,0.0,0.8407960199004976
3036,Fracture,0.0,NO_TTA,InceptionResNetV2,0.0,
3037,Support Devices,0.0,NO_TTA,InceptionResNetV2,0.0,0.8464254192409532
3038,No Finding,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8496503496503496
3039,Enlarged Cardiomediastinum,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.5691703485517918
3040,Cardiomegaly,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.61352495543672
3041,Lung Opacity,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8402212166918049
3042,Lung Lesion,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.09452736318407962
3043,Edema,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.9084821428571429
3044,Consolidation,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.7805147058823529
3045,Pneumonia,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.5792525773195876
3046,Atelectasis,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.7464566929133857
3047,Pneumothorax,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8336996336996336
3048,Pleural Effusion,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8960597826086956
3049,Pleural Other,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.9104477611940298
3050,Fracture,1.0,FLIP/ORIGINAL,DenseNet121,0.0,
3051,Support Devices,1.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8315190742375208
3052,No Finding,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.861013986013986
3053,Enlarged Cardiomediastinum,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.4807069219440353
3054,Cardiomegaly,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.6724598930481284
3055,Lung Opacity,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.8726998491704374
3056,Lung Lesion,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.06965174129353235
3057,Edema,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.906547619047619
3058,Consolidation,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.7768382352941177
3059,Pneumonia,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.6759020618556701
3060,Atelectasis,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.7780577427821522
3061,Pneumothorax,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.8703296703296703
3062,Pleural Effusion,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.9162137681159421
3063,Pleural Other,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.7064676616915423
3064,Fracture,1.0,FLIP/ORIGINAL,DenseNet169,0.0,
3065,Support Devices,1.0,FLIP/ORIGINAL,DenseNet169,0.0,0.7997450230459939
3066,No Finding,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.86756993006993
3067,Enlarged Cardiomediastinum,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.4904270986745214
3068,Cardiomegaly,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.6398172905525846
3069,Lung Opacity,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.8611362493715435
3070,Lung Lesion,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.08457711442786064
3071,Edema,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.9029761904761905
3072,Consolidation,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.8068014705882353
3073,Pneumonia,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.705541237113402
3074,Atelectasis,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.763254593175853
3075,Pneumothorax,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.9245421245421246
3076,Pleural Effusion,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.9209692028985508
3077,Pleural Other,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.8805970149253731
3078,Fracture,1.0,FLIP/ORIGINAL,DenseNet201,0.0,
3079,Support Devices,1.0,FLIP/ORIGINAL,DenseNet201,0.0,0.8186721584779837
3080,No Finding,1.0,FLIP/ORIGINAL,VGG16,0.0,0.8590472027972028
3081,Enlarged Cardiomediastinum,1.0,FLIP/ORIGINAL,VGG16,0.0,0.4904270986745213
3082,Cardiomegaly,1.0,FLIP/ORIGINAL,VGG16,0.0,0.509469696969697
3083,Lung Opacity,1.0,FLIP/ORIGINAL,VGG16,0.0,0.821015585721468
3084,Lung Lesion,1.0,FLIP/ORIGINAL,VGG16,0.0,0.21890547263681592
3085,Edema,1.0,FLIP/ORIGINAL,VGG16,0.0,0.9260416666666667
3086,Consolidation,1.0,FLIP/ORIGINAL,VGG16,0.0,0.7954044117647059
3087,Pneumonia,1.0,FLIP/ORIGINAL,VGG16,0.0,0.6398195876288659
3088,Atelectasis,1.0,FLIP/ORIGINAL,VGG16,0.0,0.7824671916010498
3089,Pneumothorax,1.0,FLIP/ORIGINAL,VGG16,0.0,0.7413919413919414
3090,Pleural Effusion,1.0,FLIP/ORIGINAL,VGG16,0.0,0.8892663043478262
3091,Pleural Other,1.0,FLIP/ORIGINAL,VGG16,0.0,0.7960199004975125
3092,Fracture,1.0,FLIP/ORIGINAL,VGG16,0.0,
3093,Support Devices,1.0,FLIP/ORIGINAL,VGG16,0.0,0.7888594684711189
3094,No Finding,1.0,FLIP/ORIGINAL,VGG19,0.0,0.8804632867132867
3095,Enlarged Cardiomediastinum,1.0,FLIP/ORIGINAL,VGG19,0.0,0.5135002454590084
3096,Cardiomegaly,1.0,FLIP/ORIGINAL,VGG19,0.0,0.491644385026738
3097,Lung Opacity,1.0,FLIP/ORIGINAL,VGG19,0.0,0.8463549522373052
3098,Lung Lesion,1.0,FLIP/ORIGINAL,VGG19,0.0,0.15920398009950254
3099,Edema,1.0,FLIP/ORIGINAL,VGG19,0.0,0.925
3100,Consolidation,1.0,FLIP/ORIGINAL,VGG19,0.0,0.8183823529411764
3101,Pneumonia,1.0,FLIP/ORIGINAL,VGG19,0.0,0.6076030927835052
3102,Atelectasis,1.0,FLIP/ORIGINAL,VGG19,0.0,0.7635695538057743
3103,Pneumothorax,1.0,FLIP/ORIGINAL,VGG19,0.0,0.7091575091575091
3104,Pleural Effusion,1.0,FLIP/ORIGINAL,VGG19,0.0,0.8958333333333334
3105,Pleural Other,1.0,FLIP/ORIGINAL,VGG19,0.0,0.8557213930348259
3106,Fracture,1.0,FLIP/ORIGINAL,VGG19,0.0,
3107,Support Devices,1.0,FLIP/ORIGINAL,VGG19,0.0,0.7780719819554771
3108,No Finding,1.0,FLIP/ORIGINAL,Xception,0.0,0.8863636363636362
3109,Enlarged Cardiomediastinum,1.0,FLIP/ORIGINAL,Xception,0.0,0.5360824742268041
3110,Cardiomegaly,1.0,FLIP/ORIGINAL,Xception,0.0,0.643716577540107
3111,Lung Opacity,1.0,FLIP/ORIGINAL,Xception,0.0,0.8394167923579688
3112,Lung Lesion,1.0,FLIP/ORIGINAL,Xception,0.0,0.45273631840796025
3113,Edema,1.0,FLIP/ORIGINAL,Xception,0.0,0.9227678571428571
3114,Consolidation,1.0,FLIP/ORIGINAL,Xception,0.0,0.7590073529411765
3115,Pneumonia,1.0,FLIP/ORIGINAL,Xception,0.0,0.5244845360824743
3116,Atelectasis,1.0,FLIP/ORIGINAL,Xception,0.0,0.7598950131233596
3117,Pneumothorax,1.0,FLIP/ORIGINAL,Xception,0.0,0.7846153846153847
3118,Pleural Effusion,1.0,FLIP/ORIGINAL,Xception,0.0,0.9053442028985508
3119,Pleural Other,1.0,FLIP/ORIGINAL,Xception,0.0,0.3383084577114428
3120,Fracture,1.0,FLIP/ORIGINAL,Xception,0.0,
3121,Support Devices,1.0,FLIP/ORIGINAL,Xception,0.0,0.7942532117289399
3122,No Finding,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8527097902097902
3123,Enlarged Cardiomediastinum,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.5711340206185568
3124,Cardiomegaly,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.7263814616755793
3125,Lung Opacity,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8421317244846657
3126,Lung Lesion,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.154228855721393
3127,Edema,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.90625
3128,Consolidation,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.7933823529411765
3129,Pneumonia,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.553479381443299
3130,Atelectasis,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.7287139107611549
3131,Pneumothorax,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8043956043956044
3132,Pleural Effusion,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8951539855072463
3133,Pleural Other,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8009950248756219
3134,Fracture,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,
3135,Support Devices,1.0,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8007257036383251
3136,No Finding,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.8496503496503496
3137,Enlarged Cardiomediastinum,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.5691703485517918
3138,Cardiomegaly,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.61352495543672
3139,Lung Opacity,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.8402212166918049
3140,Lung Lesion,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.09452736318407962
3141,Edema,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.9084821428571429
3142,Consolidation,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.7805147058823529
3143,Pneumonia,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.5792525773195876
3144,Atelectasis,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.7464566929133857
3145,Pneumothorax,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.8336996336996336
3146,Pleural Effusion,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.8960597826086956
3147,Pleural Other,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.9104477611940298
3148,Fracture,1.5,FLIP/ORIGINAL,DenseNet121,0.0,
3149,Support Devices,1.5,FLIP/ORIGINAL,DenseNet121,0.0,0.8315190742375208
3150,No Finding,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.861013986013986
3151,Enlarged Cardiomediastinum,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.4807069219440353
3152,Cardiomegaly,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.6724598930481284
3153,Lung Opacity,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.8726998491704374
3154,Lung Lesion,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.06965174129353235
3155,Edema,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.906547619047619
3156,Consolidation,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.7768382352941177
3157,Pneumonia,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.6759020618556701
3158,Atelectasis,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.7780577427821522
3159,Pneumothorax,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.8703296703296703
3160,Pleural Effusion,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.9162137681159421
3161,Pleural Other,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.7064676616915423
3162,Fracture,1.5,FLIP/ORIGINAL,DenseNet169,0.0,
3163,Support Devices,1.5,FLIP/ORIGINAL,DenseNet169,0.0,0.7997450230459939
3164,No Finding,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.86756993006993
3165,Enlarged Cardiomediastinum,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.4904270986745214
3166,Cardiomegaly,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.6398172905525846
3167,Lung Opacity,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.8611362493715435
3168,Lung Lesion,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.08457711442786064
3169,Edema,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.9029761904761905
3170,Consolidation,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.8068014705882353
3171,Pneumonia,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.705541237113402
3172,Atelectasis,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.763254593175853
3173,Pneumothorax,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.9245421245421246
3174,Pleural Effusion,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.9209692028985508
3175,Pleural Other,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.8805970149253731
3176,Fracture,1.5,FLIP/ORIGINAL,DenseNet201,0.0,
3177,Support Devices,1.5,FLIP/ORIGINAL,DenseNet201,0.0,0.8186721584779837
3178,No Finding,1.5,FLIP/ORIGINAL,VGG16,0.0,0.8590472027972028
3179,Enlarged Cardiomediastinum,1.5,FLIP/ORIGINAL,VGG16,0.0,0.4904270986745213
3180,Cardiomegaly,1.5,FLIP/ORIGINAL,VGG16,0.0,0.509469696969697
3181,Lung Opacity,1.5,FLIP/ORIGINAL,VGG16,0.0,0.821015585721468
3182,Lung Lesion,1.5,FLIP/ORIGINAL,VGG16,0.0,0.21890547263681592
3183,Edema,1.5,FLIP/ORIGINAL,VGG16,0.0,0.9260416666666667
3184,Consolidation,1.5,FLIP/ORIGINAL,VGG16,0.0,0.7954044117647059
3185,Pneumonia,1.5,FLIP/ORIGINAL,VGG16,0.0,0.6398195876288659
3186,Atelectasis,1.5,FLIP/ORIGINAL,VGG16,0.0,0.7824671916010498
3187,Pneumothorax,1.5,FLIP/ORIGINAL,VGG16,0.0,0.7413919413919414
3188,Pleural Effusion,1.5,FLIP/ORIGINAL,VGG16,0.0,0.8892663043478262
3189,Pleural Other,1.5,FLIP/ORIGINAL,VGG16,0.0,0.7960199004975125
3190,Fracture,1.5,FLIP/ORIGINAL,VGG16,0.0,
3191,Support Devices,1.5,FLIP/ORIGINAL,VGG16,0.0,0.7888594684711189
3192,No Finding,1.5,FLIP/ORIGINAL,VGG19,0.0,0.8804632867132867
3193,Enlarged Cardiomediastinum,1.5,FLIP/ORIGINAL,VGG19,0.0,0.5135002454590084
3194,Cardiomegaly,1.5,FLIP/ORIGINAL,VGG19,0.0,0.491644385026738
3195,Lung Opacity,1.5,FLIP/ORIGINAL,VGG19,0.0,0.8463549522373052
3196,Lung Lesion,1.5,FLIP/ORIGINAL,VGG19,0.0,0.15920398009950254
3197,Edema,1.5,FLIP/ORIGINAL,VGG19,0.0,0.925
3198,Consolidation,1.5,FLIP/ORIGINAL,VGG19,0.0,0.8183823529411764
3199,Pneumonia,1.5,FLIP/ORIGINAL,VGG19,0.0,0.6076030927835052
3200,Atelectasis,1.5,FLIP/ORIGINAL,VGG19,0.0,0.7635695538057743
3201,Pneumothorax,1.5,FLIP/ORIGINAL,VGG19,0.0,0.7091575091575091
3202,Pleural Effusion,1.5,FLIP/ORIGINAL,VGG19,0.0,0.8958333333333334
3203,Pleural Other,1.5,FLIP/ORIGINAL,VGG19,0.0,0.8557213930348259
3204,Fracture,1.5,FLIP/ORIGINAL,VGG19,0.0,
3205,Support Devices,1.5,FLIP/ORIGINAL,VGG19,0.0,0.7780719819554771
3206,No Finding,1.5,FLIP/ORIGINAL,Xception,0.0,0.8863636363636362
3207,Enlarged Cardiomediastinum,1.5,FLIP/ORIGINAL,Xception,0.0,0.5360824742268041
3208,Cardiomegaly,1.5,FLIP/ORIGINAL,Xception,0.0,0.643716577540107
3209,Lung Opacity,1.5,FLIP/ORIGINAL,Xception,0.0,0.8394167923579688
3210,Lung Lesion,1.5,FLIP/ORIGINAL,Xception,0.0,0.45273631840796025
3211,Edema,1.5,FLIP/ORIGINAL,Xception,0.0,0.9227678571428571
3212,Consolidation,1.5,FLIP/ORIGINAL,Xception,0.0,0.7590073529411765
3213,Pneumonia,1.5,FLIP/ORIGINAL,Xception,0.0,0.5244845360824743
3214,Atelectasis,1.5,FLIP/ORIGINAL,Xception,0.0,0.7598950131233596
3215,Pneumothorax,1.5,FLIP/ORIGINAL,Xception,0.0,0.7846153846153847
3216,Pleural Effusion,1.5,FLIP/ORIGINAL,Xception,0.0,0.9053442028985508
3217,Pleural Other,1.5,FLIP/ORIGINAL,Xception,0.0,0.3383084577114428
3218,Fracture,1.5,FLIP/ORIGINAL,Xception,0.0,
3219,Support Devices,1.5,FLIP/ORIGINAL,Xception,0.0,0.7942532117289399
3220,No Finding,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8527097902097902
3221,Enlarged Cardiomediastinum,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.5711340206185568
3222,Cardiomegaly,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.7263814616755793
3223,Lung Opacity,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8421317244846657
3224,Lung Lesion,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.154228855721393
3225,Edema,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.90625
3226,Consolidation,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.7933823529411765
3227,Pneumonia,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.553479381443299
3228,Atelectasis,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.7287139107611549
3229,Pneumothorax,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8043956043956044
3230,Pleural Effusion,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8951539855072463
3231,Pleural Other,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8009950248756219
3232,Fracture,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,
3233,Support Devices,1.5,FLIP/ORIGINAL,InceptionResNetV2,0.0,0.8007257036383251
3234,No Finding,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8496503496503496
3235,Enlarged Cardiomediastinum,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.5691703485517918
3236,Cardiomegaly,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.61352495543672
3237,Lung Opacity,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8402212166918049
3238,Lung Lesion,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.09452736318407962
3239,Edema,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.9084821428571429
3240,Consolidation,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.7805147058823529
3241,Pneumonia,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.5792525773195876
3242,Atelectasis,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.7464566929133857
3243,Pneumothorax,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8336996336996336
3244,Pleural Effusion,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8960597826086956
3245,Pleural Other,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.9104477611940298
3246,Fracture,2.0,FLIP/ORIGINAL,DenseNet121,0.0,
3247,Support Devices,2.0,FLIP/ORIGINAL,DenseNet121,0.0,0.8315190742375208
3248,No Finding,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.861013986013986
3249,Enlarged Cardiomediastinum,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.4807069219440353
3250,Cardiomegaly,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.6724598930481284
3251,Lung Opacity,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.8726998491704374
3252,Lung Lesion,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.06965174129353235
3253,Edema,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.906547619047619
3254,Consolidation,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.7768382352941177
3255,Pneumonia,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.6759020618556701
3256,Atelectasis,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.7780577427821522
3257,Pneumothorax,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.8703296703296703
3258,Pleural Effusion,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.9162137681159421
3259,Pleural Other,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.7064676616915423
3260,Fracture,2.0,FLIP/ORIGINAL,DenseNet169,0.0,
3261,Support Devices,2.0,FLIP/ORIGINAL,DenseNet169,0.0,0.7997450230459939
3262,No Finding,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.86756993006993
3263,Enlarged Cardiomediastinum,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.4904270986745214
3264,Cardiomegaly,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.6398172905525846
3265,Lung Opacity,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.8611362493715435
3266,Lung Lesion,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.08457711442786064
3267,Edema,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.9029761904761905
3268,Consolidation,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.8068014705882353
3269,Pneumonia,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.705541237113402
3270,Atelectasis,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.763254593175853
3271,Pneumothorax,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.9245421245421246
3272,Pleural Effusion,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.9209692028985508
3273,Pleural Other,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.8805970149253731
3274,Fracture,2.0,FLIP/ORIGINAL,DenseNet201,0.0,
3275,Support Devices,2.0,FLIP/ORIGINAL,DenseNet201,0.0,0.8186721584779837
